pays,annee,total,male,female,F 00-14,M 00-14,F 15-29,M 15-29,F 30-44,M 30-44,F 45-59,M 45-59,F 60+,M 60+,00-14,15-29,30-44,45-59,60+
Japan,2006,127854000.0,62628868,65225132,8515423.0,8983776.0,10798226.0,11324815.0,13267012.0,13749799.0,13215836.0,13384506.0,19428635.0,15185972.0,17499199.0,22123041.0,27016811.0,26600342.0,34614607.0
Japan,2007,128001000.0,62675761,65325239,8463745.0,8928724.0,10558906.0,11080201.0,13357442.0,13837455.0,12944840.0,13124761.0,20000306.0,15704620.0,17392469.0,21639107.0,27194897.0,26069601.0,35704926.0
Japan,2008,128063000.0,62682056,65380944,8422651.0,8885007.0,10340681.0,10858922.0,13384040.0,13859290.0,12661259.0,12853734.0,20572313.0,16225103.0,17307658.0,21199603.0,27243330.0,25514993.0,36797416.0
Kazakhstan,1970,12757245.0,6145176,6612069,2358960.0,2433819.0,1442277.0,1490714.0,1354241.0,1337698.0,784058.0,508678.0,672533.0,374267.0,4792779.0,2932991.0,2691939.0,1292736.0,1046800.0
Kazakhstan,1971,12966920.0,6248365,6718555,2352531.0,2426567.0,1503110.0,1556039.0,1354904.0,1347476.0,810982.0,534718.0,697028.0,383565.0,4779098.0,3059149.0,2702380.0,1345700.0,1080593.0
Kazakhstan,1972,13176584.0,6352421,6824163,2353564.0,2428906.0,1579262.0,1637343.0,1327585.0,1326451.0,842738.0,568288.0,721014.0,391433.0,4782470.0,3216605.0,2654036.0,1411026.0,1112447.0
Kazakhstan,1973,13382211.0,6454860,6927351,2357265.0,2434592.0,1665220.0,1728844.0,1285683.0,1288482.0,876225.0,605474.0,742958.0,397468.0,4791857.0,3394064.0,2574165.0,1481699.0,1140426.0
Kazakhstan,1974,13577049.0,6551631,7025418,2354674.0,2432807.0,1753373.0,1822378.0,1249326.0,1254592.0,907172.0,640872.0,760873.0,400982.0,4787481.0,3575751.0,2503918.0,1548044.0,1161855.0
Kazakhstan,1975,13756789.0,6640145,7116644,2341695.0,2418823.0,1838134.0,1911569.0,1230185.0,1236832.0,932818.0,671384.0,773812.0,401537.0,4760518.0,3749703.0,2467017.0,1604202.0,1175349.0
Kazakhstan,1976,13920105.0,6719531,7200574,2335455.0,2416330.0,1909829.0,1976689.0,1224819.0,1225890.0,947372.0,698386.0,783099.0,402236.0,4751785.0,3886518.0,2450709.0,1645758.0,1185335.0
Kazakhstan,1977,14070681.0,6791826,7278855,2319826.0,2402339.0,1975011.0,2035777.0,1239167.0,1232427.0,956521.0,720467.0,788330.0,400816.0,4722165.0,4010788.0,2471594.0,1676988.0,1189146.0
Kazakhstan,1978,14215111.0,6860786,7354325,2302675.0,2386293.0,2028127.0,2083458.0,1267263.0,1250933.0,964798.0,742241.0,791462.0,397861.0,4688968.0,4111585.0,2518196.0,1707039.0,1189323.0
Kazakhstan,1979,14362417.0,6931559,7430858,2295227.0,2381458.0,2065164.0,2115846.0,1295545.0,1268917.0,979625.0,771174.0,795297.0,394164.0,4676685.0,4181010.0,2564462.0,1750799.0,1189461.0
Kazakhstan,1980,14518924.0,7007804,7511120,2301849.0,2393004.0,2086850.0,2134245.0,1315007.0,1278516.0,1005307.0,811225.0,802107.0,390814.0,4694853.0,4221095.0,2593523.0,1816532.0,1192921.0
Kazakhstan,1981,14683789.0,7089156,7594633,2306556.0,2400544.0,2114016.0,2157962.0,1324315.0,1282777.0,1039116.0,856809.0,810630.0,391064.0,4707100.0,4271978.0,2607092.0,1895925.0,1201694.0
Kazakhstan,1982,14853993.0,7173961,7680032,2322610.0,2421725.0,2129647.0,2170237.0,1322779.0,1277931.0,1084594.0,913396.0,820402.0,390672.0,4744335.0,4299884.0,2600710.0,1997990.0,1211074.0
Kazakhstan,1983,15030495.0,7262704,7767791,2347985.0,2453165.0,2135963.0,2173855.0,1319343.0,1273199.0,1131880.0,970603.0,832620.0,391882.0,4801150.0,4309818.0,2592542.0,2102483.0,1224502.0
Kazakhstan,1984,15214051.0,7355719,7858332,2376853.0,2486894.0,2137743.0,2174759.0,1328566.0,1282715.0,1165976.0,1013392.0,849194.0,397959.0,4863747.0,4312502.0,2611281.0,2179368.0,1247153.0
Kazakhstan,1985,15403006.0,7452092,7950914,2404970.0,2517587.0,2138050.0,2176822.0,1358767.0,1313770.0,1178214.0,1033538.0,870913.0,410375.0,4922557.0,4314872.0,2672537.0,2211752.0,1281288.0
Kazakhstan,1986,15600928.0,7553606,8047322,2429030.0,2544126.0,2132039.0,2173283.0,1412296.0,1368593.0,1173087.0,1034570.0,900870.0,433034.0,4973156.0,4305322.0,2780889.0,2207657.0,1333904.0
Kazakhstan,1987,15801753.0,7657115,8144638,2456152.0,2569513.0,2120703.0,2167442.0,1484226.0,1442786.0,1146733.0,1015526.0,936824.0,461848.0,5025665.0,4288145.0,2927012.0,2162259.0,1398672.0
Kazakhstan,1988,15982510.0,7750761,8231749,2481456.0,2589329.0,2101387.0,2155766.0,1566051.0,1527459.0,1109262.0,985965.0,973593.0,492242.0,5070785.0,4257153.0,3093510.0,2095227.0,1465835.0
Kazakhstan,1989,16249500.0,7885189,8364311,2517826.0,2619351.0,2090037.0,2152997.0,1658186.0,1621952.0,1086436.0,968904.0,1011826.0,521985.0,5137177.0,4243034.0,3280138.0,2055340.0,1533811.0
Kazakhstan,1990,16348000.0,7936115,8411885,2521317.0,2615809.0,2057425.0,2127837.0,1728078.0,1693485.0,1072391.0,958818.0,1032674.0,540166.0,5137126.0,4185262.0,3421563.0,2031209.0,1572840.0
Kazakhstan,1991,16450500.0,7987171,8463329,2529372.0,2621925.0,2039018.0,2108982.0,1781444.0,1742443.0,1068918.0,956047.0,1044577.0,557774.0,5151297.0,4148000.0,3523887.0,2024965.0,1602351.0
Kazakhstan,1992,16439095.0,7981206,8457889,2502741.0,2596832.0,2015857.0,2082872.0,1819111.0,1774137.0,1079391.0,962808.0,1040789.0,564557.0,5099573.0,4098729.0,3593248.0,2042199.0,1605346.0
Kazakhstan,1993,16330419.0,7926006,8404413,2450698.0,2547742.0,1989236.0,2051532.0,1840229.0,1788164.0,1096098.0,972996.0,1028152.0,565572.0,4998440.0,4040768.0,3628393.0,2069094.0,1593724.0
Kazakhstan,1994,16095199.0,7807094,8288105,2378371.0,2476274.0,1954529.0,2011345.0,1838338.0,1779102.0,1102843.0,973610.0,1014024.0,566763.0,4854645.0,3965874.0,3617440.0,2076453.0,1580787.0
Kazakhstan,1995,15815626.0,7664365,8151261,2303027.0,2398514.0,1921064.0,1972656.0,1821098.0,1755086.0,1097505.0,963832.0,1008567.0,574277.0,4701541.0,3893720.0,3576184.0,2061337.0,1582844.0
Kazakhstan,1996,15577894.0,7539294,8038600,2228259.0,2325962.0,1907386.0,1954531.0,1803647.0,1726605.0,1087434.0,944447.0,1011874.0,587749.0,4554221.0,3861917.0,3530252.0,2031881.0,1599623.0
Kazakhstan,1997,15333703.0,7408900,7924803,2161021.0,2256317.0,1895691.0,1939910.0,1774541.0,1688387.0,1070065.0,919214.0,1023485.0,605072.0,4417338.0,3835601.0,3462928.0,1989279.0,1628557.0
Kazakhstan,1998,15071300.0,7269250,7802050,2095841.0,2186412.0,1883832.0,1926680.0,1735764.0,1642989.0,1051962.0,894333.0,1034651.0,618836.0,4282253.0,3810512.0,3378753.0,1946295.0,1653487.0
Kazakhstan,1999,14928426.0,7189149,7739277,2046099.0,2134170.0,1888492.0,1931966.0,1708461.0,1610602.0,1052652.0,886567.0,1043573.0,625844.0,4180269.0,3820458.0,3319063.0,1939219.0,1669417.0
Kazakhstan,2000,14883626.0,7159857,7723769,2007057.0,2096756.0,1906049.0,1952626.0,1693263.0,1591580.0,1074720.0,897705.0,1042680.0,621190.0,4103813.0,3858675.0,3284843.0,1972425.0,1663870.0
Kazakhstan,2001,14858335.0,7144314,7714021,1951859.0,2032714.0,1935306.0,1982186.0,1687219.0,1589041.0,1103627.0,923393.0,1036010.0,616980.0,3984573.0,3917492.0,3276260.0,2027020.0,1652990.0
Kazakhstan,2002,14858948.0,7145133,7713815,1900954.0,1978682.0,1967778.0,2013649.0,1683679.0,1589972.0,1144305.0,959662.0,1017099.0,603168.0,3879636.0,3981427.0,3273651.0,2103967.0,1620267.0
Kazakhstan,2003,14909018.0,7172665,7736353,1859165.0,1938008.0,2005274.0,2049147.0,1683940.0,1595666.0,1193703.0,1003569.0,994271.0,586275.0,3797173.0,4054421.0,3279606.0,2197272.0,1580546.0
Kazakhstan,2004,15012985.0,7227529,7785456,1830372.0,1911866.0,2045760.0,2087371.0,1687773.0,1605848.0,1245286.0,1049594.0,976265.0,572850.0,3742238.0,4133131.0,3293621.0,2294880.0,1549115.0
Kazakhstan,2005,15147029.0,7297137,7849892,1813639.0,1897523.0,2083788.0,2123300.0,1693309.0,1618448.0,1292977.0,1092875.0,966179.0,564991.0,3711162.0,4207088.0,3311757.0,2385852.0,1531170.0
Kazakhstan,2006,15308084.0,7379825,7928259,1813858.0,1900839.0,2119198.0,2152812.0,1700131.0,1630362.0,1329334.0,1126868.0,965738.0,568944.0,3714697.0,4272010.0,3330493.0,2456202.0,1534682.0
Kazakhstan,2007,15484192.0,7470052,8014140,1819005.0,1908796.0,2153930.0,2182267.0,1706309.0,1641754.0,1365934.0,1162093.0,968962.0,575142.0,3727801.0,4336197.0,3348063.0,2528027.0,1544104.0
Kazakhstan,2008,15674000.0,7566948,8107052,1829890.0,1922544.0,2186702.0,2209840.0,1711863.0,1652478.0,1403970.0,1199504.0,974627.0,582582.0,3752434.0,4396542.0,3364341.0,2603474.0,1557209.0
Kyrgyzstan,1970,2959900.0,1417390,1542510,609413.0,625382.0,305108.0,298413.0,290308.0,280243.0,172395.0,113921.0,165286.0,99431.0,1234795.0,603521.0,570551.0,286316.0,264717.0
Kyrgyzstan,1971,3022300.0,1450156,1572144,615927.0,632495.0,321098.0,317146.0,287932.0,280084.0,178261.0,120145.0,168926.0,100286.0,1248422.0,638244.0,568016.0,298406.0,269212.0
Kyrgyzstan,1972,3088200.0,1485352,1602848,624024.0,641265.0,340233.0,339454.0,281017.0,275524.0,185163.0,128067.0,172411.0,101042.0,1265289.0,679687.0,556541.0,313230.0,273453.0
Kyrgyzstan,1973,3153800.0,1520771,1633029,632303.0,650003.0,361309.0,364264.0,271417.0,268019.0,192713.0,137021.0,175287.0,101464.0,1282306.0,725573.0,539436.0,329734.0,276751.0
Kyrgyzstan,1974,3223900.0,1558201,1665699,640483.0,658144.0,383841.0,391134.0,262782.0,260913.0,201060.0,146535.0,177533.0,101475.0,1298627.0,774975.0,523695.0,347595.0,279008.0
Kyrgyzstan,1975,3292400.0,1594298,1698102,646631.0,663593.0,406473.0,418389.0,256577.0,255675.0,209617.0,155867.0,178804.0,100774.0,1310224.0,824862.0,512252.0,365484.0,279578.0
Kyrgyzstan,1976,3358700.0,1628653,1730047,650445.0,667971.0,430978.0,444058.0,251919.0,251096.0,216829.0,165325.0,179876.0,100203.0,1318416.0,875036.0,503015.0,382154.0,280079.0
Kyrgyzstan,1977,3423900.0,1661908,1761992,652099.0,670149.0,454928.0,468743.0,250829.0,249517.0,223676.0,174321.0,180460.0,99178.0,1322248.0,923671.0,500346.0,397997.0,279638.0
Kyrgyzstan,1978,3487100.0,1693738,1793362,652510.0,671007.0,476962.0,490878.0,252886.0,250912.0,230032.0,183008.0,180972.0,97933.0,1323517.0,967840.0,503798.0,413040.0,278905.0
Kyrgyzstan,1979,3552000.0,1726153,1825847,654350.0,673258.0,496359.0,509599.0,256618.0,254329.0,236362.0,192087.0,182158.0,96880.0,1327608.0,1005958.0,510947.0,428449.0,279038.0
Kyrgyzstan,1980,3617400.0,1758741,1858659,658575.0,677851.0,512502.0,524404.0,260521.0,258522.0,242780.0,201721.0,184281.0,96243.0,1336426.0,1036906.0,519043.0,444501.0,280524.0
Kyrgyzstan,1981,3685800.0,1792708,1893092,665329.0,685365.0,528432.0,538134.0,263576.0,261871.0,248766.0,210545.0,186989.0,96793.0,1350694.0,1066566.0,525447.0,459311.0,283782.0
Kyrgyzstan,1982,3759300.0,1829066,1930234,675651.0,696374.0,542073.0,549208.0,266384.0,265548.0,255831.0,220394.0,190295.0,97542.0,1372025.0,1091281.0,531932.0,476225.0,287837.0
Kyrgyzstan,1983,3838300.0,1868200,1970100,689400.0,710718.0,553484.0,558046.0,270385.0,270822.0,262520.0,229742.0,194311.0,98872.0,1400118.0,1111530.0,541207.0,492262.0,293183.0
Kyrgyzstan,1984,3916400.0,1907223,2009177,704137.0,726058.0,562447.0,564835.0,277441.0,279112.0,266212.0,235968.0,198940.0,101250.0,1430195.0,1127282.0,556553.0,502180.0,300190.0
Kyrgyzstan,1985,3990300.0,1944694,2045606,718204.0,740900.0,569149.0,570074.0,288628.0,291103.0,265482.0,237707.0,204143.0,104910.0,1459104.0,1139223.0,579731.0,503189.0,309053.0
Kyrgyzstan,1986,4066500.0,1983842,2082658,737334.0,759622.0,572600.0,573922.0,303627.0,305316.0,260290.0,234879.0,208807.0,110103.0,1496956.0,1146522.0,608943.0,495169.0,318910.0
Kyrgyzstan,1987,4144600.0,2024416,2120184,756087.0,778191.0,575316.0,577952.0,322969.0,323166.0,251425.0,228439.0,214387.0,116668.0,1534278.0,1153268.0,646135.0,479864.0,331055.0
Kyrgyzstan,1988,4218400.0,2063244,2155156,773362.0,795569.0,576561.0,581208.0,344811.0,342891.0,240461.0,219889.0,219961.0,123687.0,1568931.0,1157769.0,687702.0,460350.0,343648.0
Kyrgyzstan,1989,4307500.0,2109737,2197763,792851.0,815438.0,579149.0,586381.0,368551.0,364211.0,231585.0,213032.0,225627.0,130675.0,1608289.0,1165530.0,732762.0,444617.0,356302.0
Kyrgyzstan,1990,4391200.0,2153630,2237570,810441.0,833426.0,580755.0,591046.0,390927.0,384207.0,225589.0,208501.0,229858.0,136450.0,1643867.0,1171801.0,775134.0,434090.0,366308.0
Kyrgyzstan,1991,4463600.0,2192024,2271576,827777.0,851946.0,583879.0,595750.0,409122.0,400475.0,218939.0,203145.0,231859.0,140708.0,1679723.0,1179629.0,809597.0,422084.0,372567.0
Kyrgyzstan,1992,4515400.0,2220351,2295049,839088.0,864224.0,585189.0,599060.0,424664.0,414438.0,214979.0,199692.0,231129.0,142937.0,1703312.0,1184249.0,839102.0,414671.0,374066.0
Kyrgyzstan,1993,4516700.0,2223735,2292965,839121.0,864873.0,581461.0,597167.0,434063.0,422710.0,211390.0,196222.0,226930.0,142763.0,1703994.0,1178628.0,856773.0,407612.0,369693.0
Kyrgyzstan,1994,4515100.0,2225389,2289711,837225.0,863523.0,579701.0,596551.0,441297.0,429103.0,208664.0,193624.0,222824.0,142588.0,1700748.0,1176252.0,870400.0,402288.0,365412.0
Kyrgyzstan,1995,4560400.0,2249769,2310631,842931.0,869973.0,586719.0,603847.0,451144.0,438225.0,208048.0,193364.0,221789.0,144360.0,1712904.0,1190566.0,889369.0,401412.0,366149.0
Kyrgyzstan,1996,4628400.0,2284856,2343544,845487.0,874071.0,598789.0,615749.0,462816.0,449612.0,210612.0,196213.0,225840.0,149211.0,1719558.0,1214538.0,912428.0,406825.0,375051.0
Kyrgyzstan,1997,4696400.0,2319476,2376924,847181.0,877187.0,613127.0,628785.0,472341.0,459209.0,213268.0,199625.0,231007.0,154670.0,1724368.0,1241912.0,931550.0,412893.0,385677.0
Kyrgyzstan,1998,4769000.0,2356116,2412884,848274.0,879670.0,629972.0,643770.0,480742.0,468019.0,217505.0,204679.0,236391.0,159978.0,1727944.0,1273742.0,948761.0,422184.0,396369.0
Kyrgyzstan,1999,4840400.0,2392217,2448183,846494.0,879200.0,648118.0,660408.0,488470.0,476468.0,225076.0,212489.0,240025.0,163652.0,1725694.0,1308526.0,964938.0,437565.0,403677.0
Kyrgyzstan,2000,4898400.0,2421959,2476441,838859.0,872653.0,665604.0,677358.0,495025.0,484081.0,236503.0,223202.0,240450.0,164665.0,1711512.0,1342962.0,979106.0,459705.0,405115.0
Kyrgyzstan,2001,4945100.0,2446533,2498567,830726.0,863727.0,679752.0,692294.0,502700.0,492767.0,248613.0,233668.0,236776.0,164077.0,1694453.0,1372046.0,995467.0,482281.0,400853.0
Kyrgyzstan,2002,4990700.0,2470884,2519816,819531.0,851698.0,695109.0,709032.0,510467.0,502036.0,264086.0,246715.0,230623.0,161403.0,1671229.0,1404141.0,1012503.0,510801.0,392026.0
Kyrgyzstan,2003,5043300.0,2498651,2544649,806923.0,838076.0,713237.0,728546.0,518688.0,512353.0,282082.0,261789.0,223719.0,157887.0,1644999.0,1441783.0,1031041.0,543871.0,381606.0
Kyrgyzstan,2004,5104700.0,2530173,2574527,795260.0,825069.0,733724.0,749679.0,527006.0,523114.0,300805.0,277643.0,217732.0,154668.0,1620329.0,1483403.0,1050120.0,578448.0,372400.0
Kyrgyzstan,2005,5162600.0,2558984,2603616,785076.0,813083.0,753567.0,768951.0,533828.0,532283.0,318308.0,292783.0,212837.0,151884.0,1598159.0,1522518.0,1066111.0,611091.0,364721.0
Kyrgyzstan,2006,5218400.0,2585553,2632847,781733.0,811107.0,770530.0,785699.0,534391.0,532496.0,335494.0,306143.0,210699.0,150108.0,1592840.0,1556229.0,1066887.0,641637.0,360807.0
Kyrgyzstan,2007,5268400.0,2608266,2660134,779996.0,810131.0,786828.0,801486.0,532534.0,529681.0,351610.0,318811.0,209166.0,148157.0,1590127.0,1588314.0,1062215.0,670421.0,357323.0
Kyrgyzstan,2008,5318700.0,2630810,2687890,781617.0,812246.0,802223.0,816527.0,529037.0,524839.0,366923.0,331117.0,208090.0,146081.0,1593863.0,1618750.0,1053876.0,698040.0,354171.0
Latvia,1970,2359164.0,1080194,1278970,249203.0,260253.0,245053.0,258714.0,292094.0,268551.0,226576.0,148323.0,266044.0,144353.0,509456.0,503767.0,560645.0,374899.0,410397.0
Latvia,1971,2376389.0,1090136,1286253,248925.0,260236.0,246331.0,260665.0,290622.0,271438.0,229490.0,150408.0,270885.0,147389.0,509161.0,506996.0,562060.0,379898.0,418274.0
Latvia,1972,2395674.0,1100575,1295099,249841.0,261577.0,248997.0,263470.0,288120.0,272085.0,232296.0,153587.0,275845.0,149856.0,511418.0,512467.0,560205.0,385883.0,425701.0
Latvia,1973,2415819.0,1111021,1304798,251166.0,263344.0,252843.0,267119.0,285085.0,271147.0,235348.0,157832.0,280356.0,151579.0,514510.0,519962.0,556232.0,393180.0,431935.0
Latvia,1974,2437186.0,1121718,1315468,251896.0,264299.0,257681.0,271761.0,282540.0,269983.0,239527.0,163256.0,283824.0,152419.0,516195.0,529442.0,552523.0,402783.0,436243.0
Latvia,1975,2456130.0,1131059,1325071,251242.0,263554.0,262744.0,276830.0,280689.0,269029.0,244896.0,169587.0,285500.0,152059.0,514796.0,539574.0,549718.0,414483.0,437559.0
Latvia,1976,2470989.0,1138301,1332688,253087.0,265443.0,266506.0,279340.0,278626.0,267008.0,250295.0,175927.0,284174.0,150583.0,518530.0,545846.0,545634.0,426222.0,434757.0
Latvia,1977,2485073.0,1144994,1340079,252644.0,264738.0,271082.0,283161.0,277813.0,265560.0,257096.0,183280.0,281444.0,148255.0,517382.0,554243.0,543373.0,440376.0,429699.0
Latvia,1978,2497921.0,1151003,1346918,251013.0,262619.0,275809.0,287538.0,277620.0,264272.0,264367.0,191187.0,278109.0,145387.0,513632.0,563347.0,541892.0,455554.0,423496.0
Latvia,1979,2505953.0,1154746,1351207,249709.0,260773.0,279371.0,290886.0,276696.0,262126.0,270377.0,198740.0,275054.0,142221.0,510482.0,570257.0,538822.0,469117.0,417275.0
Latvia,1980,2511701.0,1157474,1354227,249953.0,260587.0,281403.0,292751.0,274864.0,259168.0,274587.0,205720.0,273420.0,139248.0,510540.0,574154.0,534032.0,480307.0,412668.0
Latvia,1981,2519421.0,1161087,1358334,249820.0,261052.0,282419.0,292543.0,272957.0,256842.0,278477.0,212408.0,274661.0,138242.0,510872.0,574962.0,529799.0,490885.0,412903.0
Latvia,1982,2531080.0,1166525,1364555,253016.0,264822.0,282229.0,291177.0,270619.0,254298.0,281207.0,218758.0,277484.0,137470.0,517838.0,573406.0,524917.0,499965.0,414954.0
Latvia,1983,2546011.0,1173684,1372327,258331.0,270421.0,281121.0,289440.0,268440.0,252114.0,282898.0,224502.0,281537.0,137207.0,528752.0,570561.0,520554.0,507400.0,418744.0
Latvia,1984,2562047.0,1181859,1380188,263526.0,275658.0,279750.0,288271.0,267179.0,251022.0,283648.0,229177.0,286085.0,137731.0,539184.0,568021.0,518201.0,512825.0,423816.0
Latvia,1985,2578873.0,1191062,1387811,267547.0,279750.0,278674.0,288150.0,267311.0,251467.0,283557.0,232531.0,290722.0,139164.0,547297.0,566824.0,518778.0,516088.0,429886.0
Latvia,1986,2599892.0,1203051,1396841,272588.0,284474.0,278414.0,288829.0,268647.0,253745.0,281807.0,233782.0,295385.0,142221.0,557062.0,567243.0,522392.0,515589.0,437606.0
Latvia,1987,2626583.0,1218336,1408247,276529.0,288519.0,279375.0,290862.0,271703.0,258089.0,279829.0,234483.0,300811.0,146383.0,565048.0,570237.0,529792.0,514312.0,447194.0
Latvia,1988,2653434.0,1233717,1419717,279448.0,291673.0,280705.0,293124.0,275784.0,263531.0,277536.0,234455.0,306244.0,150934.0,571121.0,573829.0,539315.0,511991.0,457178.0
Latvia,1989,2666955.0,1242037,1424918,280733.0,292865.0,280587.0,293440.0,279313.0,268163.0,274357.0,233073.0,309928.0,154496.0,573598.0,574027.0,547476.0,507430.0,464424.0
Latvia,1990,2663151.0,1240830,1422321,279994.0,291430.0,278508.0,291091.0,281849.0,271298.0,270575.0,230480.0,311395.0,156531.0,571424.0,569599.0,553147.0,501055.0,467926.0
Latvia,1991,2650581.0,1233806,1416775,278836.0,290655.0,272553.0,284456.0,282503.0,270899.0,268013.0,227771.0,314870.0,160025.0,569491.0,557009.0,553402.0,495784.0,474895.0
Latvia,1992,2614338.0,1214303,1400035,274194.0,285829.0,264724.0,275892.0,281374.0,267823.0,264404.0,223322.0,315339.0,161437.0,560023.0,540616.0,549197.0,487726.0,476776.0
Latvia,1993,2563290.0,1187131,1376159,266989.0,278083.0,256307.0,266986.0,278753.0,262717.0,260090.0,217807.0,314020.0,161538.0,545072.0,523293.0,541470.0,477897.0,475558.0
Latvia,1994,2520742.0,1164045,1356697,259752.0,270372.0,250087.0,260720.0,276241.0,257751.0,256537.0,213065.0,314080.0,162137.0,530124.0,510807.0,533992.0,469602.0,476217.0
Latvia,1995,2485056.0,1144948,1340108,252459.0,262926.0,246038.0,256975.0,273144.0,252819.0,252998.0,208899.0,315469.0,163329.0,515385.0,503013.0,525963.0,461897.0,478798.0
Latvia,1996,2457222.0,1130504,1326718,242845.0,252886.0,244466.0,253969.0,271730.0,252658.0,249618.0,205027.0,318059.0,165964.0,495731.0,498435.0,524388.0,454645.0,484023.0
Latvia,1997,2432851.0,1118481,1314370,233791.0,243767.0,244153.0,252384.0,269276.0,252033.0,246047.0,201689.0,321103.0,168608.0,477558.0,496537.0,521309.0,447736.0,489711.0
Latvia,1998,2410019.0,1107753,1302266,224864.0,234978.0,244643.0,252070.0,266072.0,250801.0,242579.0,198987.0,324108.0,170917.0,459842.0,496713.0,516873.0,441566.0,495025.0
Latvia,1999,2390482.0,1098703,1291779,215913.0,226135.0,245756.0,252998.0,263030.0,249418.0,240134.0,197446.0,326946.0,172706.0,442048.0,498754.0,512448.0,437580.0,499652.0
Latvia,2000,2367550.0,1087941,1279609,206324.0,216437.0,246561.0,254117.0,259766.0,247361.0,238457.0,196720.0,328501.0,173306.0,422761.0,500678.0,507127.0,435177.0,501807.0
